tstamp,temp,hum,light,co,no2,noise
20170214160000,22.17,35.71,3.60,1.17,149.55,59.75
20170214161500,22.03,36.03,3.41,1.17,150.03,50
20170214163000,21.82,36.68,3.26,1.17,152.07,51.96
20170214164500,21.53,37.34,3.14,1.17,153.09,53.32
20170214170000,21.56,37.68,3.13,1.17,153.61,55.13
20170214171500,21.86,37.34,3.24,1.17,151.50,60.40
20170214173000,21.77,37.66,3.13,1.17,151.50,51.86
20170214174500,21.44,38.26,3.10,1.17,151.82,51.78
20170214180000,21.39,38.41,3.10,1.17,152.19,50
20170214181500,21.51,38.05,3.09,1.17,153.48,50.40
20170214183000,21.51,37.97,3.04,1.17,153.50,57.39
20170214184500,21.53,37.55,2.99,1.17,153.22,50.20
20170214190000,21.54,37.20,2.99,1.17,153.55,51.55
20170214191500,21.82,37.10,2.99,1.17,154.67,55.09
20170214193000,21.65,37.53,2.92,1.17,154.40,50.55
20170214194500,22.13,36.51,2.91,1.17,154.47,54.07
20170214200000,22,36.80,2.85,1.17,155.34,53.21
20170214201500,22.43,35.71,2.59,1.17,154.18,56.91
20170214203000,22.66,35.01,2.37,1.17,153.32,55.45
20170214204500,22.65,34.68,2.21,1.17,156.13,53.11
20170214210000,22.73,34.09,2.20,1.17,156.11,54.84
20170214211500,22.88,33.44,0.04,1.17,156.49,53.53
20170214213000,22.56,33.89,0,1.17,156.43,50
20170214214500,22.51,33.72,0,1.17,156.60,56.57
20170214220000,22.49,33.53,0,1.17,156.13,54.94
20170214221500,22.28,33.51,0,1.17,155.76,55.34
20170214223000,22.71,32.62,0,1.17,154.87,61.72
20170214224500,22.42,32.90,0,1.17,152.20,55.01
20170214230000,22.07,33.36,0,1.17,155.34,50
20170214231500,21.75,33.79,0,1.17,156.29,52.30
20170214233000,21.89,33.43,0,1.17,156.09,51.45
20170214234500,21.71,33.59,0,1.17,155.82,53.75
20170215000000,21.67,33.53,0,1.17,155.88,55.95
20170215001500,21.46,33.80,0,1.17,156.09,50
20170215003000,21.23,34.01,0,1.17,156.35,52.09
20170215004500,21.47,33.38,0,1.17,155.73,57.08
20170215010000,21.19,33.70,0,1.17,156.20,51.31
20170215011500,21.21,33.51,0,1.17,156.15,53.19
20170215013000,21.01,33.73,0,1.17,156.40,51.77
20170215014500,21.40,32.81,0,1.17,155.53,61.67
20170215020000,21.28,32.81,0,1.17,155.40,50
20170215021500,21.03,33.12,0,1.17,155.49,57.64
20170215023000,21.25,32.45,0,1.17,154.91,53.14
20170215024500,20.79,33.03,0,1.17,155.15,51.37
20170215030000,20.99,32.51,0,1.17,154.83,54.09
20170215031500,20.98,32.41,0,1.17,154.25,52.91
20170215033000,20.76,32.51,0,1.17,154.27,58.83
20170215034500,20.69,32.27,0,1.17,153.87,50
20170215040000,20.43,32.51,0,1.17,153.81,50
20170215041500,20.54,32.19,0,1.17,153.48,54.22
20170215043000,20.52,32.07,0,1.17,153.57,56.27
20170215044500,20.66,31.56,0,1.17,152.80,56.80
20170215050000,20.47,31.61,0,1.17,152.70,52.95
20170215051500,20.18,31.85,0,1.17,152.90,56.38
20170215053000,20.24,31.71,0,1.17,152.52,50
20170215054500,20.14,31.73,0,1.17,152.93,50
20170215060000,20.24,31.46,0,1.17,153.09,53.75
20170215061500,20.18,31.46,0,1.17,153.29,50
20170215063000,20.03,31.82,0,1.17,153.33,50
20170215064500,20.02,31.75,0,1.17,153.44,50
20170215070000,20.03,31.74,1.11,1.17,153.55,51.13
20170215071500,19.90,32.09,3.13,1.17,153.18,64.41
20170215073000,20.15,31.55,3.15,1.17,152.12,51.91
20170215074500,20.16,31.65,3.23,1.17,152.56,53.61
20170215080000,20.08,31.65,3.29,1.17,153.24,50
20170215081500,20.14,31.95,3.32,1.17,153.97,50
20170215083000,20.19,31.80,3.37,1.17,153.96,50.20
20170215084500,20.30,31.75,3.35,1.17,154.29,53.71
20170215090000,19.69,33,3.51,1.17,158.63,55.30
20170215091500,20.92,31.73,3.79,1.17,160.12,50.65
20170215093000,23.88,27.79,4.02,1.17,154.39,56.15
20170215094500,24.71,27.25,4.07,1.17,149.85,51.44
20170215100000,23.01,30.41,4.11,1.17,152.25,56
20170215101500,22.85,31.33,4.20,1.17,153.52,55.66
20170215103000,23.55,30.70,4.45,1.17,153.99,63.98
20170215104500,24.25,29.95,4.73,1.17,151.41,52.31
20170215110000,24.38,30.11,5.04,1.17,154.04,51.09
20170215111500,25.46,29.21,5.51,1.17,151.50,56.12
20170215113000,24.50,31.01,5.47,1.17,147.63,51.96
20170215114500,23.42,32.82,5.41,1.17,148.84,50
20170215120000,24.24,31.66,5.48,1.17,153.88,51.68
20170215121500,24.09,32.39,5.71,1.17,152.73,53.28
20170215123000,24.83,31.57,6.09,1.17,152.34,55.65
20170215124500,25.23,31.21,6.16,1.17,151.27,62.21
20170215130000,25.31,31.23,6.48,1.17,149.12,61.99
20170215131500,25.23,31.28,6.57,1.17,150.87,50.44
20170215133000,24.71,32.04,6.12,1.17,152.46,52.91
20170215134500,24.54,32.37,4.14,1.17,153.84,58.81
20170215140000,24.52,32.53,4.19,1.17,154.48,59.49
20170215141500,25.09,31.87,4.29,1.17,153.72,61.94
20170215143000,25.09,32.05,4.27,1.17,153.25,61.75
20170215144500,25.03,32.16,4.31,1.17,153.95,63.09
20170215150000,24.81,32.55,4.11,1.17,151.68,62.29
20170215151500,23.92,33.59,4.08,1.17,147.37,51.63
20170215153000,23.30,33.99,3.87,1.17,146.37,54.91
20170215154500,22.45,34.58,3.77,1.17,149.79,50
20170215160000,22.53,34.41,3.85,1.17,149.73,55.23
20170215161500,22.35,34.25,3.69,1.17,150.05,52.49
20170215163000,22.28,34.88,3.69,1.17,152.27,59.48
20170215164500,22.47,34.63,3.53,1.17,149.45,52.52
20170215170000,22.18,35.41,3.43,1.17,151.15,56.27
20170215171500,22.11,35.80,3.35,1.17,152.78,52.32
20170215173000,21.90,36.41,3.25,1.17,152.70,51.08
20170215174500,21.90,36.43,3.19,1.17,153.05,52.15
20170215180000,22.11,35.64,3.09,1.17,153.31,53.33
20170215181500,22.39,35.07,3.03,1.17,153.13,56.48
20170215183000,22.69,34.43,3.04,1.17,151.09,54.21
20170215184500,22.55,34.90,2.89,1.17,154.15,55.89
20170215190000,22.33,35.59,2.73,1.17,155.38,56.38
20170215191500,23.05,35.43,2.75,1.17,154.95,50
20170215193000,22.81,35,2.80,1.17,154.74,50
20170215194500,22.14,35.51,2.77,1.17,155.91,56.38
20170215200000,22.46,34.27,2.75,1.17,154.21,52.61
20170215201500,22.45,34.09,2.78,1.17,153.89,60.92
20170215203000,22.45,33.79,2.48,1.17,156.16,53.60
20170215204500,23.26,32.02,2.35,1.17,153.41,55.29
20170215210000,23.10,31.96,2.30,1.17,151.94,57.62
20170215211500,23.11,31.56,2.30,1.17,154.40,52.29
20170215213000,22.93,31.43,1.93,1.17,152.10,50
20170215214500,22.81,31.21,0,1.17,151.76,57.19
20170215220000,22.80,30.92,0,1.17,152.98,56.17
20170215221500,22.43,31.21,0,1.17,151.82,50
20170215223000,22.20,31.40,0,1.17,155.12,50
20170215224500,22.09,31.33,0,1.17,155.03,50
20170215230000,21.98,31.34,0,1.17,154.78,50
20170215231500,21.85,31.34,0,1.17,154.47,50
20170215233000,22.09,30.70,0,1.17,154.16,50
20170215234500,22.08,30.57,0,1.17,153.76,50
20170216000000,21.72,31,0,1.17,154.13,50
20170216001500,21.61,31.09,0,1.17,154,50
20170216003000,21.58,31.07,0,1.17,153.47,54.94
20170216004500,21.64,30.77,0,1.17,153.22,50
20170216010000,21.40,31.12,0,1.17,152.96,51.93
20170216011500,21.58,30.73,0,1.17,152.44,53.16
20170216013000,21.33,31.11,0,1.17,152.57,50
20170216014500,21.15,31.35,0,1.17,152.57,50
20170216020000,21.28,31.03,0,1.17,152.19,55.37
20170216021500,21.27,31.05,0,1.17,151.80,52.35
20170216023000,21.53,30.62,0,1.17,150.31,56.47
20170216024500,21.26,31.02,0,1.17,150.32,50
20170216030000,21.18,31.22,0,1.17,150.91,50
20170216031500,21.05,31.49,0,1.17,150.83,50
20170216033000,20.92,31.65,0,1.17,151.05,50
20170216034500,20.79,31.82,0,1.17,151.15,50
20170216040000,20.97,31.56,0,1.17,151.21,54.59
20170216041500,21.06,31.29,0,1.17,150.99,56.87
20170216043000,21.19,30.98,0,1.17,150.99,53.13
20170216044500,20.85,31.53,0,1.17,151.56,54.96
20170216050000,20.97,31.16,0,1.17,150.78,52.72
20170216051500,20.59,31.57,0,1.17,150.88,50
20170216053000,20.50,31.59,0,1.17,150.99,53.44
20170216054500,20.89,30.88,0,1.17,151.42,54.45
20170216060000,20.89,30.79,0,1.17,151.68,55.51
20170216061500,20.71,31.08,0,1.17,152.17,50
20170216063000,20.75,30.98,0,1.17,152.33,54.65
20170216064500,20.78,30.95,0,1.17,151.94,54.59
20170216070000,20.68,31.02,0.84,1.17,151.94,50
20170216071500,20.42,31.74,3.01,1.17,151.76,60.47
20170216073000,20.51,31.75,2.95,1.17,151.13,57.93
20170216074500,20.72,31.39,3.23,1.17,150.95,56.49
20170216080000,20.85,31.35,3.33,1.17,150.53,67.14
20170216081500,20.84,31.28,3.21,1.17,150.34,64.51
20170216083000,20.93,31.04,3.25,1.17,150.84,60.39
20170216084500,21.09,30.85,3.27,1.17,152.24,52.66
20170216090000,20.16,32.75,3.29,1.17,156.35,50
20170216091500,23.17,28.55,3.32,1.17,154.11,54.15
20170216093000,24.56,26.90,3.33,1.17,150.05,50
20170216094500,23.65,28.75,3.33,1.17,148.84,51.03
20170216100000,23.59,29.19,3.47,1.17,149.22,52.12
20170216101500,23.66,29.41,3.51,1.17,150.43,53.28
20170216103000,23.68,29.66,3.59,1.17,150.97,50
20170216104500,23.16,30.91,3.59,1.17,150.75,51.56
20170216110000,22.62,32.06,3.59,1.17,151.78,59.09
20170216111500,22.92,32.18,3.82,1.17,151.82,51
20170216113000,23.27,31.91,4.45,1.17,150.75,52.08
20170216114500,23.51,31.71,4.30,1.17,150.38,57.49
20170216120000,23.53,31.73,4.31,1.17,150.66,50.27
20170216121500,23.47,32.07,4.47,1.17,151.22,51.25
20170216123000,23.49,32.19,4.73,1.17,151.22,56.06
20170216124500,23.53,32.36,4.37,1.17,151.41,56.78
20170216130000,23.07,33.28,4.53,1.17,149.58,57
20170216131500,22.86,33.65,4.75,1.17,152.42,52.82
20170216133000,22.92,33.51,4.87,1.17,153.06,53.27
20170216134500,23.53,32.55,4.82,1.17,152.62,57.79
20170216140000,23.81,32.08,4.74,1.17,151.10,59.83
20170216141500,23.69,32.32,4.64,1.17,149.62,57.73
20170216143000,23.83,32.21,4.31,1.17,149.02,60.93
20170216144500,23.67,32.53,4.50,1.17,149.28,64.83
20170216150000,23.60,32.69,5.05,1.17,149.44,54.84
20170216151500,23.62,32.51,5.91,1.17,149.59,57.04
20170216153000,23.27,32.77,5.41,1.17,149.56,52.64
20170216154500,23.17,32.93,4.59,1.17,149.98,53.70
20170216160000,23.35,32.84,5.11,1.17,150.64,51.03
20170216161500,23.75,32.23,4.83,1.17,150.12,51.20
20170216163000,23.86,31.96,4.69,1.17,147.86,51.51
20170216164500,23.99,31.65,4.29,1.17,146.60,50.20
20170216170000,23.81,31.73,3.83,1.17,147.39,53.39
20170216171500,23.57,32.07,3.63,1.17,147.08,57.18
20170216173000,23.31,32.59,3.47,1.17,147.23,52.69
20170216174500,23.03,33.21,3.40,1.17,148.84,50
20170216180000,22.90,33.33,3.26,1.17,147.70,54.31
20170216181500,22.80,33.25,3.27,1.17,148.97,50
20170216183000,22.61,33.57,3.03,1.17,149.30,51.60
20170216184500,22.31,34.07,3.04,1.17,150.15,51.12
20170216190000,22.19,34.49,2.94,1.17,150.69,52.81
20170216191500,22.40,34.32,2.80,1.17,151.14,54.96
20170216193000,22.71,33.70,2.81,1.17,151.23,50
20170216194500,22.76,33.53,2.75,1.17,152.39,53.26
20170216200000,23.18,33.06,2.70,1.17,155.23,50
20170216201500,23.15,33.10,2.70,1.17,156.65,50.30
20170216203000,22.75,33.61,2.25,1.17,154.14,50
20170216204500,22.62,33.20,2.22,1.17,153.16,50.30
20170216210000,22.49,33.17,2.13,1.17,154.44,50
20170216211500,22.99,31.91,2.10,1.17,153.53,50
20170216213000,23,31.75,2.10,1.17,153.60,50
20170216214500,22.93,31.59,2.08,1.17,153.62,56.48
20170216220000,22.95,31.35,0,1.17,154.79,50
20170216221500,22.70,31.52,0,1.17,156.54,50
20170216223000,22.78,31.06,0,1.17,156.22,56.83
20170216224500,22.57,31.14,0,1.17,156.64,50
20170216230000,22.38,31.20,0,1.17,156.62,50
20170216231500,22.22,31.19,0,1.17,156.48,50
20170216233000,22.16,31.13,0,1.17,156.38,50
20170216234500,22.07,31.05,0,1.17,156.43,50
20170217000000,22.08,30.73,0,1.17,156.13,55.39
20170217001500,22.14,30.43,0,1.17,155.88,50
20170217003000,21.92,30.62,0,1.17,155.99,50
20170217004500,22.03,30.26,0,1.17,155.64,55.12
20170217010000,21.88,30.32,0,1.17,155.83,52.17
20170217011500,21.95,30.02,0,1.17,155.53,53.68
20170217013000,21.71,30.25,0,1.17,155.86,50
20170217014500,21.55,30.30,0,1.17,155.91,50
20170217020000,21.50,30.28,0,1.17,156.07,50
20170217021500,21.45,30.21,0,1.17,155.92,50
20170217023000,21.40,30.11,0,1.17,155.90,50
20170217024500,21.35,30.09,0,1.17,155.89,50
20170217030000,21.30,30,0,1.17,156.10,50
20170217031500,21.30,29.95,0,1.17,156.14,50
20170217033000,21.21,29.89,0,1.17,156.18,50
20170217034500,21.20,29.85,0,1.17,156.14,50
20170217040000,21.12,29.81,0,1.17,156.19,50
20170217041500,21.15,29.67,0,1.17,156.05,55.72
20170217043000,21.29,29.31,0,1.17,155.82,50
20170217044500,21.05,29.53,0,1.17,156.16,50
20170217050000,20.99,29.49,0,1.17,155.99,50
20170217051500,20.91,29.37,0,1.17,155.89,50
20170217053000,20.88,29.24,0,1.17,155.81,50
20170217054500,20.81,29.19,0,1.17,155.75,50
20170217060000,21,28.84,0,1.17,155.42,55.08
20170217061500,20.91,28.81,0,1.17,155.60,50
20170217063000,20.91,28.72,0,1.17,155.42,55.74
20170217064500,20.81,28.69,0,1.17,155.26,50
20170217070000,20.67,28.74,0.97,1.17,155.15,50
20170217071500,20.47,28.93,3,1.17,154.90,56.64
20170217073000,20.22,29.20,2.79,1.17,155.19,52.64
20170217074500,20.82,28.24,3.04,1.17,156.84,53.66
20170217080000,22.38,26.21,3.22,1.17,154.58,56.54
20170217081500,23.17,25.35,3.26,1.17,151.72,56.64
20170217083000,22.93,25.54,3.29,1.17,152.34,62.75
20170217084500,23.52,24.73,3.23,1.17,154.01,64.87
20170217090000,23.47,25.05,3.55,1.17,154.34,55.64
20170217091500,22.84,26.25,3.77,1.17,155.60,50
20170217093000,23.54,25.89,3.96,1.17,152.21,53.66
20170217094500,23.49,26.41,4.01,1.17,150.94,51.40
20170217100000,23.58,26.83,4.09,1.17,151.72,58.77
20170217101500,23.62,27.47,4.15,1.17,151.26,53.63
20170217103000,23.31,28.52,4.41,1.17,150.42,58.59
20170217104500,23.72,28.74,4.65,1.17,151.53,52.40
20170217110000,23.71,29.31,5.01,1.17,151.15,56.03
20170217111500,23.65,30,5.11,1.17,151.42,60.41
20170217113000,23.83,30.14,5.22,1.17,149.76,64.37
20170217114500,23.45,31.07,5.61,1.17,151.37,57.37
20170217120000,23.50,31.19,5.59,1.17,152.70,55.89
20170217121500,23.69,31.25,5.95,1.17,152.30,52.78
20170217123000,23.71,31.25,6.26,1.17,151.14,51.59
20170217124500,23.47,31.72,6.48,1.17,151.67,53.20
20170217130000,23.24,32.21,4.24,1.17,152.30,55.18
20170217131500,23.38,32.11,4.22,1.17,151.97,55.93
20170217133000,23.87,30.97,4.33,1.17,152.55,58.77
20170217134500,24.09,30.43,4.33,1.17,149.91,52.75
20170217140000,23.42,31.37,4.36,1.17,150.03,50.40
20170217141500,23.71,30.70,4.39,1.17,152.11,51.46
20170217143000,24.11,30.18,4.33,1.17,152.49,56.73
20170217144500,23.72,30.61,4.36,1.17,153.27,50
20170217150000,22.84,31.92,4.22,1.17,150.53,51.46
20170217151500,22.50,32.39,4.25,1.17,148.68,55.83
20170217153000,22.63,31.89,4.21,1.17,149.64,50.20
20170217154500,22.51,31.83,4.05,1.17,148.87,55.20
20170217160000,22.19,32.09,3.83,1.17,148.59,50
20170217161500,22.17,32.11,3.85,1.17,150.23,56.51
20170217163000,22.33,31.56,3.77,1.17,149.49,54.29
20170217164500,22.05,31.83,3.71,1.17,149.98,50.95
20170217170000,21.92,31.98,3.77,1.17,149.73,50
20170217171500,22.14,31.88,3.56,1.17,150.27,54.53
20170217173000,22.10,31.93,3.58,1.17,150.75,54.27
20170217174500,22.07,31.69,3.51,1.17,151.25,50
20170217180000,21.95,31.75,3.39,1.17,151.41,51.03
20170217181500,21.95,31.72,3.25,1.17,151.80,51.57
20170217183000,22.06,31.65,3.10,1.17,152.27,57.17
20170217184500,22.07,31.78,3,1.17,153.15,50
20170217190000,21.83,32.41,2.85,1.17,154.54,52.02
20170217191500,21.80,32.67,2.89,1.17,155.69,50
20170217193000,21.99,32.43,2.90,1.17,155.44,53.81
20170217194500,21.83,32.74,2.89,1.17,156.40,50
20170217200000,21.84,32.79,2.90,1.17,156.16,55.58
20170217201500,21.83,32.78,2.88,1.17,156.82,50
20170217203000,22.06,32.43,2.31,1.17,158.49,55.47
20170217204500,22.21,32.09,2.20,1.17,158.40,50
20170217210000,22.97,30.69,2.09,1.17,155.47,55.09
20170217211500,23.39,29.83,2.10,1.17,154.36,54.75
20170217213000,23.37,29.67,0.60,1.17,155.01,52.01
20170217214500,23.06,29.95,0,1.17,157.41,50.65
20170217220000,23.17,29.56,0,1.17,156.45,54.26
20170217221500,22.90,29.75,0,1.17,156.44,50
20170217223000,22.72,29.90,0,1.17,158.86,50
20170217224500,22.62,29.93,0,1.17,158.92,50
20170217230000,22.54,29.99,0,1.17,158.63,50
20170217231500,22.49,30,0,1.17,158.77,50
20170217233000,22.40,30.04,0,1.17,158.66,50
20170217234500,22.38,30.08,0,1.17,158.54,50
20170218000000,22.30,30.10,0,1.17,158.72,50
20170218001500,22.41,29.94,0,1.17,158.55,52.31
20170218003000,22.41,29.85,0,1.17,158.37,50
20170218004500,22.31,29.95,0,1.17,158.02,53.60
20170218010000,22.33,29.83,0,1.17,157.92,50
20170218011500,22.09,30.11,0,1.17,157.99,50
20170218013000,22,30.10,0,1.17,158.18,50
20170218014500,22.17,29.66,0,1.17,157.80,54.53
20170218020000,22,29.68,0,1.17,157.77,50
20170218021500,21.83,29.69,0,1.17,157.82,50
20170218023000,21.77,29.61,0,1.17,157.53,53.91
20170218024500,22.15,28.69,0,1.17,156.78,55.12
20170218030000,21.82,28.97,0,1.17,156.87,50
20170218031500,21.70,28.89,0,1.17,156.79,53.59
20170218033000,21.69,28.79,0,1.17,156.44,50
20170218034500,21.49,28.82,0,1.17,156.64,50
20170218040000,21.38,28.89,0,1.17,156.54,50
20170218041500,21.30,28.80,0,1.17,156.38,50
20170218043000,21.23,28.78,0,1.17,156.66,50
20170218044500,21.20,28.72,0,1.17,156.37,50
20170218050000,21.39,28.30,0,1.17,155.97,53.73
20170218051500,21.20,28.41,0,1.17,156.29,50
20170218053000,21.08,28.51,0,1.17,156.36,50
20170218054500,21.22,28.20,0,1.17,155.97,52.94
20170218060000,21.21,28.09,0,1.17,155.98,54.23
20170218061500,21.11,28.10,0,1.17,156.07,50
20170218063000,20.93,28.25,0,1.17,156.30,50
20170218064500,20.85,28.27,0,1.17,156.28,50
20170218070000,20.88,28.18,0,1.17,156.30,50
20170218071500,20.79,28.23,0,1.17,156.40,50
20170218073000,20.94,27.96,0,1.17,156.22,53.96
20170218074500,20.84,28.07,0,1.17,156.53,50
20170218080000,20.65,28.31,0.08,1.17,157.06,55.77
20170218081500,21,27.70,2.47,1.17,156.15,56.50
20170218083000,21.26,27.64,3.21,1.17,155.47,52.51
20170218084500,21.13,27.88,3.26,1.17,156.20,53.95
20170218090000,20.95,28.21,3.35,1.17,156.56,50
20170218091500,20.89,28.45,3.54,1.17,156.12,50
20170218093000,21.07,28.37,3.77,1.17,155.13,57.03
20170218094500,20.96,28.79,3.70,1.17,154.59,50
20170218100000,20.85,29.39,3.68,1.17,153.85,50
20170218101500,20.82,29.84,3.92,1.17,153.58,50
20170218103000,21.29,29.41,4.47,1.17,152.76,59.19
20170218104500,21.61,29.20,4.73,1.17,152.45,50
20170218110000,21.11,30.91,5.09,1.17,152.49,53.96
20170218111500,21.64,30.41,5.08,1.17,151.91,50
20170218113000,21.32,31.64,5.46,1.17,151.60,53.29
20170218114500,21.74,31.31,6.07,1.17,151.82,50
20170218120000,21.60,31.94,6.52,1.17,152.20,50
20170218121500,21.55,32.45,5.69,1.17,152.31,51.57
20170218123000,21.54,32.98,5.15,1.17,151.27,54.68
20170218124500,21.84,32.64,5.19,1.17,149.62,53.07
20170218130000,21.79,32.68,5.01,1.17,151.03,54.21
20170218131500,21.89,32.51,5.80,1.17,151.34,53.04
20170218133000,21.69,32.75,5.52,1.17,153.45,50.20
20170218134500,21.61,32.81,4.75,1.17,154.04,50
20170218140000,21.83,32.15,4.26,1.17,154.98,56.89
20170218141500,21.94,31.75,4.62,1.17,155.35,56.20
20170218143000,22.43,30.75,5.08,1.17,153.91,61.03
20170218144500,22.49,30.74,5.13,1.17,154.54,56.60
20170218150000,22.48,30.77,4.73,1.17,155.81,53.39
20170218151500,22.25,31.23,5.90,1.17,156.94,50
20170218153000,22.12,31.71,6.45,1.17,157.04,50
20170218154500,21.98,32.14,5.88,1.17,157.21,54.77
20170218160000,21.94,32.56,4.65,1.17,157.21,50
20170218161500,21.67,33.37,4.50,1.17,156.40,51.05
20170218163000,21.58,34.04,4.08,1.17,154.64,55.92
20170218164500,21.64,34.29,4.07,1.17,153.81,60.55
20170218170000,21.69,34.37,3.81,1.17,153.10,51.95
20170218171500,21.39,34.92,3.71,1.17,153.66,50
20170218173000,21.51,34.76,3.61,1.17,153.05,57.89
20170218174500,21.65,34.51,3.53,1.17,152.81,50
20170218180000,21.71,34.42,3.34,1.17,151.86,50.20
20170218181500,21.50,34.89,3.37,1.17,152.89,50.65
20170218183000,21.50,35.33,3.23,1.17,152.28,50.96
20170218184500,21.54,35.23,3.32,1.17,152.63,51.24
20170218190000,21.56,35.17,3.35,1.17,153.84,51.81
20170218191500,21.61,35.28,3.28,1.17,153.98,54.01
20170218193000,21.57,35.55,3.21,1.17,154.33,50.44
20170218194500,21.54,35.58,3.17,1.17,155.38,50
20170218200000,22.04,34.40,3.16,1.17,155.14,54.19
20170218201500,21.77,34.91,3.17,1.17,156.66,51.40
20170218203000,21.55,34.99,2.43,1.17,157.65,50
20170218204500,21.59,34.56,2.05,1.17,157.55,50
20170218210000,21.96,33.55,0.34,1.17,157.99,55.41
20170218211500,22.34,32.65,0,1.17,159.80,50
20170218213000,22.29,32.48,0,1.17,160.61,50
20170218214500,22.20,32.42,0,1.17,160.52,50
20170218220000,22.10,32.41,0,1.17,160.59,50
20170218221500,22.01,32.37,0,1.17,160.20,50
20170218223000,22.17,31.94,0,1.17,159.34,54.59
20170218224500,21.99,32.14,0,1.17,159.62,50
20170218230000,21.83,32.37,0,1.17,159.81,50
20170218231500,21.94,32.11,0,1.17,159.62,53.27
20170218233000,21.73,32.35,0,1.17,159.85,50
20170218234500,21.53,32.63,0,1.17,160.25,50
20170219000000,21.50,32.62,0,1.17,160.53,50
20170219001500,21.40,32.66,0,1.17,160.71,50
20170219003000,21.37,32.63,0,1.17,160.70,50
20170219004500,21.32,32.60,0,1.17,160.82,50
20170219010000,21.24,32.55,0,1.17,160.79,50
20170219011500,21.19,32.57,0,1.17,160.83,50
20170219013000,21.10,32.56,0,1.17,160.83,51.03
20170219014500,21.33,32.06,0,1.17,160.55,52.65
20170219020000,21.15,32.24,0,1.17,160.94,50
20170219021500,21.05,32.35,0,1.17,161.32,50
20170219023000,21.15,32.05,0,1.17,161.31,56.35
20170219024500,21.15,32.01,0,1.17,161.46,55.18
20170219030000,21.14,31.86,0,1.17,161.77,50
20170219031500,20.94,32.03,0,1.17,161.88,52.86
20170219033000,21.11,31.59,0,1.17,161.70,56.29
20170219034500,21.16,31.34,0,1.17,161.61,51.56
20170219040000,20.88,31.69,0,1.17,161.89,50
20170219041500,20.80,31.75,0,1.17,161.85,50
20170219043000,20.94,31.45,0,1.17,161.39,58.19
20170219044500,21.12,31.07,0,1.17,161.21,52.89
20170219050000,20.84,31.59,0,1.17,161.27,50
20170219051500,20.84,31.54,0,1.17,161.05,56.76
20170219053000,20.91,31.41,0,1.17,160.63,50
20170219054500,20.71,31.75,0,1.17,160.69,50
20170219060000,20.64,31.85,0,1.17,160.22,50
20170219061500,20.60,31.84,0,1.17,160.12,50
20170219063000,20.60,31.88,0,1.17,159.84,50.38
20170219064500,20.76,31.50,0,1.17,159.29,56.07
20170219070000,20.61,31.62,0,1.17,159.38,50
20170219071500,20.71,31.36,0,1.17,159.04,55.19
20170219073000,20.64,31.45,0,1.17,158.98,50
20170219074500,20.69,31.25,0,1.17,158.70,56.63
20170219080000,20.93,30.68,0,1.17,158.16,53.91
20170219081500,20.64,31.17,2.57,1.17,159.18,50
20170219083000,20.71,31.25,3.10,1.17,159.78,50
20170219084500,21.10,30.74,3.19,1.17,159.63,62.75
20170219090000,21.07,30.87,3.21,1.17,158.84,59.61
20170219091500,21.11,30.93,3.26,1.17,158.42,50
20170219093000,20.73,31.76,3.41,1.17,158.19,54.94
20170219094500,21.15,31.19,3.45,1.17,157.01,54.59
20170219100000,20.63,32.71,3.66,1.17,156.16,50
20170219101500,20.55,33.56,3.89,1.17,154.52,55.04
